day,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
2023-04-19,-0.06384968800549155,1.0670846897216264,0.16509807574865576,1.1772639616173126,39.0
2023-04-20,-0.1834573270118858,1.1690508232893386,-0.19010207325199596,0.6829139229845504,35.0
2023-04-21,0.24378057212293983,0.9762347085997322,0.22706834906379514,1.349271856196662,19.0
2023-04-22,0.2741209951508082,0.6076413393927582,-0.38347096786742024,0.3495960575520342,24.0
2023-04-23,-0.7259509370126712,0.9996542019986128,0.13240736108463488,1.3035938853388507,30.0
2023-04-24,0.2379470995294081,1.0436223282744133,0.012431366305882584,0.7580320796830169,18.0
2023-04-25,-0.06265277358863423,0.6971265037253044,0.6174336832466327,1.5263020262435052,19.0
2023-04-26,-0.14187738258989316,1.2652968706024226,-0.42596682443838874,0.15674543350446338,13.0
2023-04-27,0.16607963691170194,0.6711812875743005,-0.3354838473922675,0.6561364506904607,12.0
2023-04-28,0.025521350886733206,0.6811218199408235,0.15980999545932634,1.321035795027159,32.0
2023-04-29,-0.14147065859194588,1.1157225835188151,0.08551449283281082,1.4958713599308784,16.0
2023-04-30,0.5574455526340409,1.0682795725224643,0.12219044396528354,0.9714561715267318,11.0
2023-05-01,-0.20466357892159054,1.1415601584258768,-0.25211183620492855,0.8289897956454653,20.0
2023-05-02,-0.07814385713177728,0.9972528478686403,0.31670902537322915,1.080834583328831,33.0
2023-05-03,0.09419984236593651,1.0662580073896895,-0.11784509562704419,0.8004787945612764,17.0
2023-05-04,0.1654177657347949,0.8134363654244989,-0.11717501404701411,0.7501346455379905,34.0
2023-05-05,-0.3785650232916116,0.8405723934784534,0.04401418234468214,0.9045446092819355,23.0
2023-05-06,-0.38429213987039573,1.1603062292342194,0.013644860081505238,0.7091736659495581,32.0
2023-05-07,0.21326969849320984,1.1512606545314208,-0.1835668344491876,0.6402776583561469,29.0
2023-05-08,0.04257857650116777,0.937870492073471,-0.277313223901376,0.5091526356537731,30.0
2023-05-09,-0.05527485831226628,1.121929447773775,-0.30519437107415937,0.5377698698923786,36.0
2023-05-10,-0.0735064159856705,0.8116047526901276,-0.10224418714407162,0.7942991033674058,42.0
2023-05-11,-0.07292137727300622,0.8279201657602718,-0.2532508006015829,0.5421465155520157,62.0
2023-05-12,-0.06480940129855273,0.8086815737556036,-0.15966458702020803,0.753189769523915,54.0
2023-05-13,0.027848573415202794,0.8432345151307132,-0.03359896394343794,1.107194625628555,27.0
2023-05-14,-0.42745479433844963,0.967482306798844,0.1714311600962583,0.8795687711406259,18.0
2023-05-15,0.38364044791048946,1.104699035177903,-0.2019393247026824,0.4946231893583344,33.0
2023-05-16,0.12565329033373646,0.970500129283312,-0.05758618138436134,1.1175892161574996,42.0
2023-05-17,-0.3828038845608094,0.9377057177538486,-0.046446707442370436,0.967140222958515,40.0
2023-05-18,-0.2964226921062999,0.9779654467679001,-0.17246929869166036,0.5007346750973185,24.0
2023-05-19,0.17563597455961708,1.0322317780102408,-0.3145053052190306,0.44960065398435356,39.0
2023-05-20,-0.27166927187607276,0.6474312250363858,-0.03703023434437547,1.023367689394868,38.0
2023-05-21,-0.03666432105670917,1.0330538749954155,0.03776555212414532,1.3072229507378845,40.0
2023-05-22,-0.07271576096937069,1.256846576136594,-0.261287105532464,0.4606335654246989,43.0
2023-05-23,-0.022430138602680432,0.9354016259717779,-0.1557660700301749,0.8194988789135428,67.0
2023-05-24,0.12092482460392895,1.0791361653707168,-0.035471234297145084,0.7202711830873559,22.0
2023-05-25,-0.0706803321437847,0.8637565544625142,0.23538608163300823,1.3048161899918893,28.0
2023-05-26,0.21662480970165557,1.2687845769999402,-0.09864707070357015,0.9541650681280792,27.0
2023-05-27,-0.21833938065505357,0.9549902155968151,-0.2209045736687804,0.470783900938167,39.0
2023-05-28,-0.057149738994916245,0.965980931674167,-0.3390133321569113,0.42381304051850455,39.0
2023-05-29,-0.33647491426473636,0.9073048023855953,-0.2272076298069008,0.5966903322617596,15.0
2023-05-30,-0.004706495979661368,1.082971554432617,0.1869285803894192,1.5235206153650092,71.0
2023-05-31,0.24301447444557167,0.8020182011995378,0.03735232363862669,0.9335329336330691,41.0
2023-06-01,0.25141639653221004,1.3651518236888935,-0.31455719192398,0.48218591309761716,29.0
2023-06-02,0.17804600054679615,1.3120920360128332,-0.18874872066095777,0.6240366048218575,47.0
2023-06-03,0.08191802953081544,1.1709918568132065,0.12315724327209453,0.7636928158971896,13.0
2023-06-04,-0.38423965766655704,0.9812546517156076,0.00984312816803542,1.2444217410300986,34.0
2023-06-05,0.16555127906194295,0.8839424162027172,-0.13043068343743744,0.8357662526635937,47.0
2023-06-06,0.011843483304589396,0.9527586529048396,-0.012988153562893711,0.8291825589605383,37.0
2023-06-07,-0.1745952714899082,0.9245210152932728,-0.14138250117757595,0.6953618052655693,33.0
2023-06-08,0.5778618666205251,1.1129376557555597,-0.12058677757874199,1.0763590518812334,16.0
2023-06-09,0.01958494885033335,1.1591759452437322,0.012242518592263206,0.8651305732210862,52.0
2023-06-10,0.5076063389570846,0.8918015347856588,-0.0891861490554608,0.8721119281952541,26.0
2023-06-11,-0.62134658949916,0.8593464593606712,-0.035278663854129366,0.7771704145675096,3.0
2023-06-12,0.14029403314580857,0.972068740570152,-0.2597263806764777,0.7164719856201902,36.0
2023-06-13,-0.17236986285975148,0.49634804300170116,-0.19465483799509498,0.7262335976719246,41.0
2023-06-14,-0.2460194074695614,1.2381659720265061,0.017486657872051364,1.2993780612832329,40.0
2023-06-15,0.42793235620176395,0.8446343637013162,-0.30591867773654746,0.36020096545021296,17.0
2023-06-16,0.14032914016038378,0.8532509719366917,-0.050530575772381674,0.8258036041790707,53.0
2023-06-17,0.03285487737308045,1.3439192082454923,0.040588485908536094,0.9447279584692145,25.0
2023-06-18,0.21570151140709892,0.7903691128318131,-0.36984976808695025,0.14488671701571187,18.0
2023-06-19,0.3214294815568632,1.007474473832012,-0.09733084462526095,1.0266965558398595,33.0
2023-06-20,-0.011479845069081139,0.8928441295230458,0.14762240034608679,1.3079344202113226,19.0
2023-06-21,0.23117652558958088,1.0088318936594487,0.24109587742314506,1.352849003701748,17.0
2023-06-22,0.46816904503712536,1.1688434242929722,-0.12158036329814832,0.6418803891953136,24.0
2023-06-23,0.2283252550094254,1.0787911934430636,-0.06284739411123494,0.9479808152971346,51.0
2023-06-24,-0.27322798402458337,1.1792551487645286,-0.22159170698774694,1.127082118496517,23.0
2023-06-25,-0.07313254148379808,0.909118109841932,0.10547298631137735,1.0397243034594585,46.0
2023-06-26,0.06578422797255136,1.124805283944096,0.042430216171716446,0.8871185374051909,29.0
2023-06-27,0.12846032088783038,0.8405744522689955,-0.24471018553317314,0.6176521452075171,42.0
2023-06-28,-0.04556912313613592,1.0944677312285285,-0.11940330803231099,0.7722101729957344,29.0
2023-06-29,-0.23927232231743933,1.1234105910738057,-0.22696521393576877,0.5812630278761245,65.0
2023-06-30,-0.013994363671574769,0.5954257302839829,0.1604067674362196,1.12618398434711,18.0
2023-07-01,-0.380162335639141,0.9978812932900171,-0.22006274152631156,0.6846505262984034,20.0
2023-07-02,0.1330943343585798,1.0988245925962778,0.006779285815176077,0.7248729125007584,7.0
2023-07-03,0.12080434878558974,1.0218607076321928,0.09356338114458174,1.0505579012153168,46.0
2023-07-04,-0.20225336996587706,1.0163996593977611,-0.3463787968325485,0.3715984368269843,21.0
2023-07-05,-0.1738933579840911,1.0028219013854258,0.005488943151494789,1.1131657123397198,24.0
2023-07-06,-0.7955340989050768,1.1330663947624064,0.4027158190821626,1.111359424221413,5.0
2023-07-07,0.06274934041173859,0.5573133357111304,-0.1337419086971798,0.9112276681513638,19.0
2023-07-08,1.5239530380633193,1.3212924903095622,-0.37273296226952607,0.16861213095937455,2.0
